Sales_id,order_id,Product_id,Quantity,Amount
2209,2209,2209,299,41882
2210,2210,2210,506,52469
2211,2211,2211,530,15933
2212,2212,2212,125,26460
2213,2213,2213,185,35369
2214,2214,2214,204,17616
2215,2215,2215,365,55027
2216,2216,2216,172,39671
2217,2217,2217,433,34478
2218,2218,2218,393,26508
2219,2219,2219,525,52181
2220,2220,2220,384,36170
2221,2221,2221,266,24900
2222,2222,2222,140,22680
2223,2223,2223,243,33050
2224,2224,2224,492,23876
2225,2225,2225,368,46780
2226,2226,2226,109,50150
2227,2227,2227,383,45297
2228,2228,2228,153,40731
2229,2229,2229,137,50185
2230,2230,2230,393,22801
2231,2231,2231,459,43541
2232,2232,2232,394,55332
2233,2233,2233,184,15737
2234,2234,2234,366,45018
2235,2235,2235,424,45212
2236,2236,2236,292,48440
2237,2237,2237,150,40679
2238,2238,2238,395,51806
2239,2239,2239,400,30073
2240,2240,2240,103,46910
2241,2241,2241,587,21773
2242,2242,2242,101,22928
2243,2243,2243,421,20174
2244,2244,2244,326,44403
2245,2245,2245,458,42866
2246,2246,2246,145,31939
2247,2247,2247,223,34046
2248,2248,2248,307,12852
2249,2249,2249,323,20953
2250,2250,2250,562,11209
2251,2251,2251,396,32329
2252,2252,2252,253,17101
2253,2253,2253,205,38689
2254,2254,2254,333,35714
2255,2255,2255,193,55414
2256,2256,2256,538,45504
2257,2257,2257,218,30999
2258,2258,2258,337,45650
2259,2259,2259,104,16954
2260,2260,2260,420,48440
2261,2261,2261,566,39358
2262,2262,2262,574,33755
2263,2263,2263,135,20423
2264,2264,2264,125,30738
2265,2265,2265,107,10642
2266,2266,2266,174,53055
2267,2267,2267,253,34889
2268,2268,2268,199,49243
2269,2269,2269,248,31223
2270,2270,2270,217,45445
2271,2271,2271,249,22979
2272,2272,2272,158,30661
2273,2273,2273,248,23088
2274,2274,2274,552,41341
2275,2275,2275,433,17907
2276,2276,2276,405,15708
2277,2277,2277,567,36494
2278,2278,2278,368,33013
2279,2279,2279,593,19721
2280,2280,2280,132,42273
2281,2281,2281,175,26135
2282,2282,2282,588,19426
2283,2283,2283,415,32560
2284,2284,2284,517,31791
2285,2285,2285,211,35205
2286,2286,2286,542,14120
2287,2287,2287,228,15263
2288,2288,2288,156,19273
2289,2289,2289,261,25993
2290,2290,2290,131,43859
2291,2291,2291,266,53735
2292,2292,2292,414,13785
2293,2293,2293,353,25749
2294,2294,2294,343,42473
2295,2295,2295,372,23365
2296,2296,2296,171,19442
2297,2297,2297,250,15894
2298,2298,2298,525,53764
2299,2299,2299,309,23571
2300,2300,2300,187,55244
2301,2301,2301,410,37799
2302,2302,2302,552,17768
2303,2303,2303,289,43421
2304,2304,2304,139,25795
2305,2305,2305,323,34574
2306,2306,2306,111,23684
2307,2307,2307,524,54095
2308,2308,2308,573,21661
2309,2309,2309,320,37620
2310,2310,2310,456,26184
2311,2311,2311,431,17588
2312,2312,2312,306,24937
2313,2313,2313,189,19604
2314,2314,2314,155,15458
2315,2315,2315,234,25680
2316,2316,2316,271,35856
2317,2317,2317,480,52682
2318,2318,2318,545,33978
2319,2319,2319,443,25183
2320,2320,2320,486,17798
2321,2321,2321,465,53557
2322,2322,2322,321,12237
2323,2323,2323,228,50548
2324,2324,2324,353,55800
2325,2325,2325,341,39753
2326,2326,2326,156,40862
2327,2327,2327,280,40525
2328,2328,2328,363,54912
2329,2329,2329,554,17839
2330,2330,2330,119,41117
2331,2331,2331,380,25358
2332,2332,2332,476,39078
2333,2333,2333,198,50253
2334,2334,2334,567,28134
2335,2335,2335,366,22062
2336,2336,2336,481,32769
2337,2337,2337,553,42429
2338,2338,2338,451,49774
2339,2339,2339,213,43757
2340,2340,2340,543,54523
2341,2341,2341,265,36297
2342,2342,2342,278,22302
2343,2343,2343,503,29163
2344,2344,2344,237,30185
2345,2345,2345,213,35681
2346,2346,2346,300,22597
2347,2347,2347,503,21700
2348,2348,2348,365,16385
2349,2349,2349,183,11523
2350,2350,2350,405,16824
2351,2351,2351,282,22433
2352,2352,2352,569,21797
2353,2353,2353,362,10211
2354,2354,2354,430,43182
2355,2355,2355,409,31227
2356,2356,2356,496,49872
2357,2357,2357,349,52752
2358,2358,2358,383,17384
2359,2359,2359,329,32043
2360,2360,2360,422,10389
2361,2361,2361,401,14343
2362,2362,2362,479,46461
2363,2363,2363,440,37551
2364,2364,2364,245,15392
2365,2365,2365,492,53332
2366,2366,2366,182,23819
2367,2367,2367,192,13838
2368,2368,2368,468,12206
2369,2369,2369,130,22804
2370,2370,2370,389,54801
2371,2371,2371,428,10247
2372,2372,2372,347,36525
2373,2373,2373,599,34196
2374,2374,2374,103,51099
2375,2375,2375,571,52426
2376,2376,2376,174,49289
2377,2377,2377,333,36701
2378,2378,2378,218,39011
2379,2379,2379,282,32678
2380,2380,2380,121,13588
2381,2381,2381,569,44020
2382,2382,2382,199,21548
2383,2383,2383,139,24522
2384,2384,2384,157,34526
2385,2385,2385,422,29925
2386,2386,2386,152,22086
2387,2387,2387,247,34380
2388,2388,2388,235,21626
2389,2389,2389,589,52256
2390,2390,2390,139,32546
2391,2391,2391,151,19197
2392,2392,2392,198,29990
2393,2393,2393,348,42259
2394,2394,2394,413,30740
2395,2395,2395,325,29507
2396,2396,2396,417,44592
2397,2397,2397,599,10668
2398,2398,2398,372,33421
2399,2399,2399,554,38974
2400,2400,2400,159,35994
2401,2401,2401,172,33875
2402,2402,2402,549,28759
2403,2403,2403,258,40735
2404,2404,2404,389,42687
2405,2405,2405,197,46175
2406,2406,2406,463,17119
2407,2407,2407,149,44914
2408,2408,2408,187,27606
2409,2409,2409,392,13519
2410,2410,2410,476,33460
2411,2411,2411,162,49698
2412,2412,2412,231,53848
2413,2413,2413,145,45512
2414,2414,2414,288,35579
2415,2415,2415,463,22355
2416,2416,2416,200,15144
2417,2417,2417,179,22475
2418,2418,2418,267,18981
2419,2419,2419,542,13515
2420,2420,2420,544,42262
2421,2421,2421,414,18317
2422,2422,2422,303,33400
2423,2423,2423,535,40355
2424,2424,2424,276,46562
2425,2425,2425,346,34676
2426,2426,2426,366,37947
2427,2427,2427,519,50688
2428,2428,2428,245,14643
2429,2429,2429,389,17269
2430,2430,2430,326,43439
2431,2431,2431,568,40337
2432,2432,2432,553,52139
2433,2433,2433,598,46301
2434,2434,2434,334,42346
2435,2435,2435,152,21873
2436,2436,2436,247,36264
2437,2437,2437,142,46411
2438,2438,2438,134,52950
2439,2439,2439,464,41396
2440,2440,2440,322,40799
2441,2441,2441,176,55365
2442,2442,2442,347,12882
2443,2443,2443,581,54901
2444,2444,2444,195,26208
2445,2445,2445,291,36892
2446,2446,2446,448,53863
2447,2447,2447,151,38106
2448,2448,2448,273,51026
2449,2449,2449,574,50689
2450,2450,2450,166,40763
2451,2451,2451,183,49270
2452,2452,2452,551,12793
2453,2453,2453,453,54393
2454,2454,2454,287,54506
2455,2455,2455,178,37704
2456,2456,2456,407,27890
2457,2457,2457,116,27609
2458,2458,2458,418,10877
2459,2459,2459,466,17810
2460,2460,2460,407,34460
2461,2461,2461,380,10855
2462,2462,2462,155,24254
2463,2463,2463,245,20980
2464,2464,2464,257,55652
2465,2465,2465,394,15640
2466,2466,2466,437,24297
2467,2467,2467,135,34257
2468,2468,2468,285,16212
2469,2469,2469,297,31267
2470,2470,2470,239,43276
2471,2471,2471,385,47497
2472,2472,2472,344,31476
2473,2473,2473,348,36119
2474,2474,2474,571,36032
2475,2475,2475,135,55809
2476,2476,2476,499,44063
2477,2477,2477,222,40312
2478,2478,2478,167,48832
2479,2479,2479,563,28489
2480,2480,2480,207,28895
2481,2481,2481,364,37510
2482,2482,2482,382,22032
2483,2483,2483,332,32202
2484,2484,2484,559,54593
2485,2485,2485,252,48433
2486,2486,2486,490,35617
2487,2487,2487,534,25422
2488,2488,2488,161,32605
2489,2489,2489,293,14294
2490,2490,2490,187,43961
2491,2491,2491,479,32072
2492,2492,2492,369,36194
2493,2493,2493,290,41370
2494,2494,2494,127,19313
2495,2495,2495,372,13105
2496,2496,2496,250,30758
2497,2497,2497,397,27988
2498,2498,2498,568,17079
2499,2499,2499,437,53773
2500,2500,2500,158,30930
2501,2501,2501,588,40036
2502,2502,2502,452,25262
2503,2503,2503,332,47481
2504,2504,2504,244,27021
2505,2505,2505,210,41794
2506,2506,2506,505,41080
2507,2507,2507,177,47840
2508,2508,2508,379,51842
2509,2509,2509,435,10968
2510,2510,2510,492,39894
2511,2511,2511,559,53672
2512,2512,2512,286,42036
2513,2513,2513,319,35709
2514,2514,2514,519,49028
2515,2515,2515,366,47042
2516,2516,2516,310,39718
2517,2517,2517,369,44621
2518,2518,2518,579,28884
2519,2519,2519,161,25426
2520,2520,2520,393,15950
2521,2521,2521,313,55867
2522,2522,2522,127,38492
2523,2523,2523,517,47561
2524,2524,2524,505,29989
2525,2525,2525,572,14093
2526,2526,2526,577,55221
2527,2527,2527,522,34373
2528,2528,2528,488,49585
2529,2529,2529,416,25086
2530,2530,2530,124,43287
2531,2531,2531,184,26411
2532,2532,2532,402,48003
2533,2533,2533,507,52373
2534,2534,2534,463,48769
2535,2535,2535,347,24277
2536,2536,2536,453,15238
2537,2537,2537,459,36169
2538,2538,2538,541,37802
2539,2539,2539,328,54196
2540,2540,2540,214,42304
2541,2541,2541,131,55788
2542,2542,2542,384,42132
2543,2543,2543,512,27755
2544,2544,2544,460,49852
2545,2545,2545,352,52248
2546,2546,2546,505,32085
2547,2547,2547,479,28642
2548,2548,2548,570,52435
2549,2549,2549,539,52356
2550,2550,2550,240,21098
2551,2551,2551,433,46175
2552,2552,2552,207,46405
2553,2553,2553,356,36410
2554,2554,2554,122,47495
2555,2555,2555,549,31192
2556,2556,2556,161,14878
2557,2557,2557,251,55448
2558,2558,2558,549,34897
2559,2559,2559,583,24181
2560,2560,2560,342,44273
2561,2561,2561,485,27310
2562,2562,2562,334,55160
2563,2563,2563,240,14189
2564,2564,2564,359,27730
2565,2565,2565,124,14015
2566,2566,2566,238,55656
2567,2567,2567,363,46395
2568,2568,2568,292,43578
2569,2569,2569,217,54521
2570,2570,2570,172,36510
2571,2571,2571,543,54086
2572,2572,2572,205,37736
2573,2573,2573,173,32673
2574,2574,2574,528,16399
2575,2575,2575,366,44481
2576,2576,2576,343,31957
2577,2577,2577,301,30647
2578,2578,2578,198,18845
2579,2579,2579,565,53755
2580,2580,2580,372,21378
2581,2581,2581,529,22550
2582,2582,2582,515,17139
2583,2583,2583,585,34264
2584,2584,2584,444,19249
2585,2585,2585,447,31941
2586,2586,2586,272,32820
2587,2587,2587,386,21842
2588,2588,2588,150,26882
2589,2589,2589,506,16045
2590,2590,2590,195,52834
2591,2591,2591,479,53628
2592,2592,2592,151,43800
2593,2593,2593,590,39832
2594,2594,2594,357,47934
2595,2595,2595,255,15464
2596,2596,2596,432,17416
2597,2597,2597,589,42989
2598,2598,2598,248,16839
2599,2599,2599,307,20010
2600,2600,2600,313,40649
2601,2601,2601,535,47789
2602,2602,2602,127,25266
2603,2603,2603,318,13929
2604,2604,2604,462,32305
2605,2605,2605,487,31801
2606,2606,2606,497,25443
2607,2607,2607,173,30907
2608,2608,2608,482,18223
2609,2609,2609,172,41395
2610,2610,2610,456,14534
2611,2611,2611,483,40048
2612,2612,2612,220,38569
2613,2613,2613,447,30480
2614,2614,2614,428,23737
2615,2615,2615,538,24206
2616,2616,2616,239,19742
2617,2617,2617,591,47500
2618,2618,2618,480,22988
2619,2619,2619,412,18412
2620,2620,2620,473,19071
2621,2621,2621,215,31774
2622,2622,2622,431,26909
2623,2623,2623,588,44878
2624,2624,2624,475,37444
2625,2625,2625,254,11416
2626,2626,2626,471,10041
2627,2627,2627,168,34757
2628,2628,2628,383,10157
2629,2629,2629,594,38178
2630,2630,2630,486,40798
2631,2631,2631,316,46493
2632,2632,2632,320,23544
2633,2633,2633,166,31630
2634,2634,2634,567,52523
2635,2635,2635,419,10645
2636,2636,2636,539,16707
2637,2637,2637,413,18889
2638,2638,2638,513,23339
2639,2639,2639,194,32057
2640,2640,2640,221,54507
2641,2641,2641,440,34031
2642,2642,2642,313,23741
2643,2643,2643,580,55449
2644,2644,2644,416,35873
2645,2645,2645,136,14490
2646,2646,2646,306,39315
2647,2647,2647,213,22115
2648,2648,2648,200,22059
2649,2649,2649,475,32185
2650,2650,2650,195,48976
2651,2651,2651,514,28757
2652,2652,2652,293,47558
2653,2653,2653,301,30984
2654,2654,2654,235,13386
2655,2655,2655,191,17179
2656,2656,2656,492,33712
2657,2657,2657,300,24653
2658,2658,2658,409,41104
2659,2659,2659,216,29622
2660,2660,2660,438,33990
2661,2661,2661,267,28859
2662,2662,2662,347,29820
2663,2663,2663,498,51980
2664,2664,2664,579,16218
2665,2665,2665,296,52957
2666,2666,2666,312,35639
2667,2667,2667,522,48286
2668,2668,2668,142,43720
2669,2669,2669,325,54155
2670,2670,2670,470,53133
2671,2671,2671,266,11433
2672,2672,2672,327,47747
2673,2673,2673,281,15079
2674,2674,2674,346,19538
2675,2675,2675,452,32850
2676,2676,2676,537,44866
2677,2677,2677,598,30494
2678,2678,2678,177,40315
2679,2679,2679,253,17527
2680,2680,2680,136,15810
2681,2681,2681,466,25175
2682,2682,2682,389,32237
2683,2683,2683,148,23103
2684,2684,2684,504,45634
2685,2685,2685,318,22397
2686,2686,2686,286,42348
2687,2687,2687,511,30709
2688,2688,2688,456,11186
2689,2689,2689,577,30821
2690,2690,2690,346,24646
2691,2691,2691,530,17313
2692,2692,2692,415,25421
2693,2693,2693,244,55892
2694,2694,2694,166,13693
2695,2695,2695,178,30081
2696,2696,2696,125,19283
2697,2697,2697,385,10160
2698,2698,2698,407,36161
2699,2699,2699,572,38425
2700,2700,2700,551,48375
2701,2701,2701,487,30120
2702,2702,2702,461,51273
2703,2703,2703,208,54432
2704,2704,2704,348,50616
2705,2705,2705,551,10860
2706,2706,2706,537,19536
2707,2707,2707,471,26006
2708,2708,2708,478,20133
2709,2709,2709,205,11582
2710,2710,2710,371,37778
2711,2711,2711,513,51066
2712,2712,2712,245,21875
2713,2713,2713,304,20263
2714,2714,2714,306,48936
2715,2715,2715,411,43428
2716,2716,2716,571,47095
2717,2717,2717,314,55476
2718,2718,2718,524,45421
2719,2719,2719,450,19062
2720,2720,2720,474,23329
2721,2721,2721,120,16352
2722,2722,2722,580,15205
2723,2723,2723,443,55544
2724,2724,2724,407,10235
2725,2725,2725,483,45405
2726,2726,2726,100,40922
2727,2727,2727,283,36221
2728,2728,2728,287,44345
2729,2729,2729,224,18777
2730,2730,2730,289,10231
2731,2731,2731,121,28347
2732,2732,2732,436,18200
2733,2733,2733,439,51533
2734,2734,2734,454,11219
2735,2735,2735,297,47244
2736,2736,2736,268,35891
2737,2737,2737,108,13739
2738,2738,2738,551,35374
2739,2739,2739,106,23541
2740,2740,2740,207,29785
2741,2741,2741,581,11891
2742,2742,2742,404,22290
2743,2743,2743,498,27829
2744,2744,2744,476,45678
2745,2745,2745,359,52060
2746,2746,2746,204,46189
2747,2747,2747,316,10940
2748,2748,2748,265,20415
2749,2749,2749,532,27412
2750,2750,2750,315,15088
2751,2751,2751,145,41617
2752,2752,2752,318,47745
2753,2753,2753,117,33863
2754,2754,2754,267,19262
2755,2755,2755,525,43003
2756,2756,2756,169,44350
2757,2757,2757,181,23765
2758,2758,2758,387,55897
2759,2759,2759,595,53383
2760,2760,2760,287,32762
2761,2761,2761,281,31477
2762,2762,2762,331,29481
2763,2763,2763,237,20668
2764,2764,2764,254,26648
2765,2765,2765,324,17628
2766,2766,2766,587,25396
2767,2767,2767,501,48642
2768,2768,2768,179,40036
2769,2769,2769,505,15405
2770,2770,2770,368,32133
2771,2771,2771,432,36365
2772,2772,2772,591,46461
2773,2773,2773,110,23655
2774,2774,2774,240,31804
2775,2775,2775,418,11868
2776,2776,2776,253,33870
2777,2777,2777,361,16492
2778,2778,2778,494,49480
2779,2779,2779,260,51817
2780,2780,2780,293,36298
2781,2781,2781,558,15835
2782,2782,2782,126,29860
2783,2783,2783,480,16341
2784,2784,2784,519,25891
2785,2785,2785,387,30866
2786,2786,2786,101,22822
2787,2787,2787,222,45459
2788,2788,2788,382,55665
2789,2789,2789,291,26816
2790,2790,2790,192,14730
2791,2791,2791,448,44513
2792,2792,2792,311,16503
2793,2793,2793,266,41152
2794,2794,2794,218,54567
2795,2795,2795,217,16579
2796,2796,2796,519,29356
2797,2797,2797,418,52369
2798,2798,2798,566,37598
2799,2799,2799,417,25197
2800,2800,2800,483,34170
2801,2801,2801,175,51829
2802,2802,2802,264,39024
2803,2803,2803,327,52682
2804,2804,2804,299,52823
2805,2805,2805,169,35456
2806,2806,2806,426,35545
2807,2807,2807,345,51606
2808,2808,2808,137,32577
2809,2809,2809,220,51543
2810,2810,2810,351,54851
2811,2811,2811,557,17754
2812,2812,2812,187,41315
2813,2813,2813,320,31241
2814,2814,2814,206,46311
2815,2815,2815,520,28797
2816,2816,2816,114,47516
2817,2817,2817,184,35890
2818,2818,2818,200,48445
2819,2819,2819,497,32156
2820,2820,2820,491,32754
2821,2821,2821,347,28443
2822,2822,2822,140,49521
2823,2823,2823,171,19507
2824,2824,2824,311,36115
2825,2825,2825,351,27226
2826,2826,2826,466,22182
2827,2827,2827,327,13806
2828,2828,2828,280,38133
2829,2829,2829,557,46397
2830,2830,2830,261,31954
2831,2831,2831,192,39514
2832,2832,2832,139,10011
2833,2833,2833,529,42258
2834,2834,2834,362,22050
2835,2835,2835,152,26412
2836,2836,2836,338,28252
2837,2837,2837,386,35581
2838,2838,2838,347,38597
2839,2839,2839,531,16223
2840,2840,2840,240,36747
2841,2841,2841,516,23856
2842,2842,2842,227,16146
2843,2843,2843,512,27847
2844,2844,2844,277,30614
2845,2845,2845,351,10310
2846,2846,2846,241,39744
2847,2847,2847,544,43209
2848,2848,2848,204,21770
2849,2849,2849,503,44577
2850,2850,2850,585,33612
2851,2851,2851,376,10192
2852,2852,2852,518,49717
2853,2853,2853,333,32724
2854,2854,2854,127,20185
2855,2855,2855,132,50471
2856,2856,2856,253,48796
2857,2857,2857,292,29583
2858,2858,2858,232,15377
2859,2859,2859,308,12976
2860,2860,2860,162,47246
2861,2861,2861,206,43338
2862,2862,2862,438,16059
2863,2863,2863,573,50374
2864,2864,2864,235,53847
2865,2865,2865,272,21066
2866,2866,2866,427,47656
2867,2867,2867,516,17123
2868,2868,2868,207,47331
2869,2869,2869,424,12621
2870,2870,2870,575,41611
2871,2871,2871,430,46845
2872,2872,2872,409,34080
2873,2873,2873,241,10637
2874,2874,2874,543,17529
2875,2875,2875,507,34481
2876,2876,2876,501,36914
2877,2877,2877,216,31660
2878,2878,2878,448,36177
2879,2879,2879,319,21274
2880,2880,2880,289,14227
2881,2881,2881,135,55366
2882,2882,2882,115,17112
2883,2883,2883,507,24266
2884,2884,2884,256,17717
2885,2885,2885,233,12236
2886,2886,2886,470,45983
2887,2887,2887,587,10092
2888,2888,2888,408,52140
2889,2889,2889,435,44475
2890,2890,2890,397,38938
2891,2891,2891,240,37246
2892,2892,2892,260,23130
2893,2893,2893,224,12613
2894,2894,2894,548,36200
2895,2895,2895,270,41366
2896,2896,2896,585,29614
2897,2897,2897,169,53259
2898,2898,2898,427,31810
2899,2899,2899,227,49765
2900,2900,2900,598,53344
2901,2901,2901,557,31677
2902,2902,2902,500,48820
2903,2903,2903,336,47906
2904,2904,2904,362,42096
2905,2905,2905,293,38570
2906,2906,2906,249,42041
2907,2907,2907,191,35528
2908,2908,2908,187,41283
2909,2909,2909,208,21211
2910,2910,2910,537,53547
2911,2911,2911,233,49427
2912,2912,2912,548,47090
2913,2913,2913,526,42504
2914,2914,2914,518,53900
2915,2915,2915,544,17781
2916,2916,2916,424,50007
2917,2917,2917,216,12062
2918,2918,2918,453,13142
2919,2919,2919,344,45507
2920,2920,2920,465,42246
2921,2921,2921,123,45918
2922,2922,2922,275,54407
2923,2923,2923,308,42297
2924,2924,2924,370,16595
2925,2925,2925,438,26667
2926,2926,2926,421,26195
2927,2927,2927,266,13695
2928,2928,2928,262,43137
2929,2929,2929,504,47881
2930,2930,2930,483,29263
2931,2931,2931,314,40715
2932,2932,2932,594,30795
2933,2933,2933,310,35416
2934,2934,2934,197,18021
2935,2935,2935,339,17082
2936,2936,2936,103,10097
2937,2937,2937,337,36079
2938,2938,2938,560,15374
2939,2939,2939,190,24288
2940,2940,2940,535,29517
2941,2941,2941,521,46336
2942,2942,2942,396,48877
2943,2943,2943,141,43705
2944,2944,2944,253,18614
2945,2945,2945,455,46848
2946,2946,2946,515,38686
2947,2947,2947,537,42310
2948,2948,2948,591,49625
2949,2949,2949,209,18872
2950,2950,2950,157,43592
2951,2951,2951,415,31717
2952,2952,2952,506,52319
2953,2953,2953,286,19127
2954,2954,2954,459,30292
2955,2955,2955,534,55949
2956,2956,2956,264,17096
2957,2957,2957,275,31291
2958,2958,2958,257,36605
2959,2959,2959,446,55233
2960,2960,2960,200,52685
2961,2961,2961,587,27565
2962,2962,2962,219,31419
2963,2963,2963,501,41345
2964,2964,2964,456,36299
2965,2965,2965,560,26294
2966,2966,2966,553,18483
2967,2967,2967,571,30309
2968,2968,2968,225,38899
2969,2969,2969,441,36770
2970,2970,2970,423,14210
2971,2971,2971,492,23773
2972,2972,2972,167,16922
2973,2973,2973,351,26000
2974,2974,2974,542,50894
2975,2975,2975,251,51230
2976,2976,2976,368,41428
2977,2977,2977,571,17554
2978,2978,2978,371,16916
2979,2979,2979,171,40814
2980,2980,2980,501,43600
2981,2981,2981,460,36852
2982,2982,2982,516,46141
2983,2983,2983,120,27759
2984,2984,2984,498,49005
2985,2985,2985,292,13006
2986,2986,2986,136,40440
2987,2987,2987,256,54228
2988,2988,2988,265,19767
2989,2989,2989,378,12736
2990,2990,2990,552,37623
2991,2991,2991,281,40819
2992,2992,2992,235,52244
2993,2993,2993,536,17235
2994,2994,2994,340,18823
2995,2995,2995,377,37293
2996,2996,2996,306,39024
2997,2997,2997,268,47971
2998,2998,2998,302,28634
2999,2999,2999,112,14794
3000,3000,3000,376,23845
3001,3001,3001,345,34377
3002,3002,3002,593,28819
3003,3003,3003,200,29036
3004,3004,3004,358,44783
3005,3005,3005,385,24448
3006,3006,3006,450,19781
3007,3007,3007,278,27957
3008,3008,3008,318,22102
3009,3009,3009,120,54370
3010,3010,3010,219,11376
3011,3011,3011,145,10567
3012,3012,3012,251,28586
3013,3013,3013,437,34199
3014,3014,3014,317,30350
3015,3015,3015,278,49239
3016,3016,3016,358,17878
3017,3017,3017,565,41044
3018,3018,3018,545,21543
3019,3019,3019,393,46109
3020,3020,3020,353,11265
3021,3021,3021,576,10646
3022,3022,3022,186,40167
3023,3023,3023,366,42903
3024,3024,3024,295,36883
3025,3025,3025,417,50461
3026,3026,3026,263,39099
3027,3027,3027,359,12724
3028,3028,3028,469,20193
3029,3029,3029,421,20799
3030,3030,3030,548,35179
3031,3031,3031,135,28267
3032,3032,3032,130,44103
3033,3033,3033,540,26790
3034,3034,3034,261,32139
3035,3035,3035,306,40436
3036,3036,3036,592,26118
3037,3037,3037,445,25919
3038,3038,3038,179,17369
3039,3039,3039,253,51622
3040,3040,3040,494,36284
3041,3041,3041,340,26734
3042,3042,3042,359,11348
3043,3043,3043,283,55225
3044,3044,3044,332,26135
3045,3045,3045,566,16803
3046,3046,3046,374,52209
3047,3047,3047,463,38503
3048,3048,3048,496,25863
3049,3049,3049,524,33503
3050,3050,3050,594,26452
3051,3051,3051,274,44274
3052,3052,3052,489,14127
3053,3053,3053,392,23296
3054,3054,3054,592,13257
3055,3055,3055,308,47358
3056,3056,3056,594,52111
3057,3057,3057,514,18081
3058,3058,3058,267,23556
3059,3059,3059,109,34140
3060,3060,3060,309,16411
3061,3061,3061,180,28564
3062,3062,3062,400,25285
3063,3063,3063,532,21733
3064,3064,3064,140,48667
3065,3065,3065,425,36255
3066,3066,3066,597,22614
3067,3067,3067,424,33444
3068,3068,3068,153,22674
3069,3069,3069,320,32754
3070,3070,3070,548,21557
3071,3071,3071,217,37314
3072,3072,3072,331,51748
3073,3073,3073,480,39628
3074,3074,3074,314,42908
3075,3075,3075,255,33040
3076,3076,3076,370,46090
3077,3077,3077,331,29541
3078,3078,3078,358,32056
3079,3079,3079,360,19967
3080,3080,3080,428,31869
3081,3081,3081,468,27908
3082,3082,3082,589,10048
3083,3083,3083,412,25243
3084,3084,3084,580,44196
3085,3085,3085,257,25635
3086,3086,3086,198,51134
3087,3087,3087,147,54431
3088,3088,3088,573,31510
3089,3089,3089,540,12582
3090,3090,3090,256,27850
3091,3091,3091,554,32768
3092,3092,3092,241,24202
3093,3093,3093,275,41573
3094,3094,3094,249,36218
3095,3095,3095,324,25015
3096,3096,3096,404,51363
3097,3097,3097,432,10305
3098,3098,3098,442,38693
3099,3099,3099,366,46569
3100,3100,3100,238,48989
3101,3101,3101,245,17960
3102,3102,3102,321,54753
3103,3103,3103,423,32662
3104,3104,3104,363,16299
3105,3105,3105,234,31824
3106,3106,3106,295,12271
3107,3107,3107,209,43559
3108,3108,3108,349,21852
3109,3109,3109,311,43274
3110,3110,3110,538,54775
3111,3111,3111,540,55453
3112,3112,3112,386,41487
3113,3113,3113,517,15405
3114,3114,3114,475,48495
3115,3115,3115,180,43035
3116,3116,3116,461,44411
3117,3117,3117,146,25581
3118,3118,3118,185,19081
3119,3119,3119,183,49730
3120,3120,3120,184,23547
3121,3121,3121,519,29529
3122,3122,3122,441,14828
3123,3123,3123,162,25078
3124,3124,3124,592,50814
3125,3125,3125,517,27318
3126,3126,3126,348,38826
3127,3127,3127,563,48394
3128,3128,3128,193,19365
3129,3129,3129,152,49746
3130,3130,3130,420,50422
3131,3131,3131,540,41962
3132,3132,3132,289,24845
3133,3133,3133,438,25278
3134,3134,3134,164,10782
3135,3135,3135,583,30672
3136,3136,3136,580,35242
3137,3137,3137,565,35969
3138,3138,3138,254,37178
3139,3139,3139,578,20022
3140,3140,3140,158,30017
3141,3141,3141,455,20013
3142,3142,3142,356,24347
3143,3143,3143,530,48689
3144,3144,3144,149,16142
3145,3145,3145,380,34264
3146,3146,3146,350,46931
3147,3147,3147,559,23468
3148,3148,3148,338,11273
3149,3149,3149,212,11874
3150,3150,3150,152,38409
3151,3151,3151,359,17793
3152,3152,3152,237,22011
3153,3153,3153,466,45669
3154,3154,3154,248,32458
3155,3155,3155,557,37722
3156,3156,3156,246,37724
3157,3157,3157,192,41605
3158,3158,3158,409,14323
3159,3159,3159,128,48088
3160,3160,3160,265,28113
3161,3161,3161,156,44190
3162,3162,3162,302,17383
3163,3163,3163,587,42949
3164,3164,3164,249,46689
3165,3165,3165,431,23528
3166,3166,3166,598,48748
3167,3167,3167,473,34346
3168,3168,3168,586,36385
3169,3169,3169,382,19942
3170,3170,3170,459,40900
3171,3171,3171,272,17873
3172,3172,3172,109,52473
3173,3173,3173,539,40351
3174,3174,3174,520,37046
3175,3175,3175,171,27180
3176,3176,3176,160,14065
3177,3177,3177,417,26817
3178,3178,3178,426,55917
3179,3179,3179,580,17502
3180,3180,3180,426,50965
3181,3181,3181,414,46592
3182,3182,3182,242,16299
3183,3183,3183,334,30140
3184,3184,3184,289,55180
3185,3185,3185,321,46057
3186,3186,3186,269,14584
3187,3187,3187,340,23363
3188,3188,3188,252,24650
3189,3189,3189,441,33856
3190,3190,3190,576,52463
3191,3191,3191,481,26197
3192,3192,3192,443,43321
3193,3193,3193,181,22098
3194,3194,3194,576,15404
3195,3195,3195,146,18899
3196,3196,3196,521,35510
3197,3197,3197,480,19024
3198,3198,3198,205,18322
3199,3199,3199,370,43211
3200,3200,3200,355,23892
3201,3201,3201,292,45028
3202,3202,3202,275,15120
3203,3203,3203,236,19814
3204,3204,3204,190,53443
3205,3205,3205,539,16054
3206,3206,3206,382,16868
